DATE,MONTH,cloud_cover,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,humidity,humidity_class
20001223,12,1,0.87,0,8.8,-7.9,-10.5,-5.3,0.24,Low
20001224,12,2,0.89,0,7.5,-8.4,-10.5,-6.2,0.39,Low
20001225,12,7,0.32,1.08,0,-9.3,-10.8,-7.8,0.97,High
20001226,12,8,0.54,0.32,0,-9.3,-10.2,-8.4,0.96,Mid
20001227,12,5,0.58,1.01,0.8,-10.3,-11.2,-9.3,0.95,Mid
20001228,12,7,0.46,0.66,0,-10.4,-11.5,-9.3,0.98,High
20001229,12,8,0.48,1.09,0,-10.5,-11.7,-9.2,0.97,High
20001230,12,6,0.88,0.71,5.4,-13.9,-18,-9.7,0.93,Mid
20001231,12,6,0.69,0.12,2.2,-16.7,-18.5,-14.8,0.93,Mid
20010101,1,3,0.83,0,7.4,-11.1,-17,-5.2,0.72,Low
20010102,1,5,0.74,1.46,0,-8.5,-13,-4,0.91,Mid
20010103,1,6,0.58,0.44,0,-10.3,-12.4,-8.2,0.91,Mid
20010104,1,5,0.53,1.02,4.5,-11,-13,-9,0.94,Mid
20010105,1,5,0.64,0,0,-11.3,-13.6,-9,0.94,Mid
20010106,1,8,0.38,1.94,0,-7.1,-10,-4.2,0.97,High
20010107,1,8,0.21,2.03,0,-4.6,-5.2,-4,0.97,High
20010108,1,6,0.37,1.9,0,-9.2,-13.5,-4.9,0.95,Mid
20010109,1,3,0.88,0.05,4.8,-15,-16.8,-13.2,0.85,Low
20010110,1,7,0.71,0.31,1.5,-13.5,-16.6,-10.4,0.94,Mid
20010111,1,7,0.69,0.11,0,-9.4,-11,-7.8,0.95,Mid
20010112,1,4,0.96,0,6.9,-10.3,-12.6,-8,0.77,Low
20010113,1,1,1.06,0,8.8,-13.6,-14.6,-12.6,0.32,Low
20010114,1,0,1.04,0,8.9,-14.1,-15,-13.1,0.29,Low
20010115,1,1,1.07,0,9.1,-13.7,-15,-12.3,0.35,Low
20010116,1,2,0.89,0,5.8,-14.3,-15,-13.6,0.86,Low
20010117,1,4,0.99,0.17,7.5,-13.5,-16,-11,0.73,Low
20010118,1,8,0.42,0.56,0,-12.8,-14.3,-11.2,0.91,Mid
20010119,1,2,1.03,0,6.4,-13.4,-16,-10.7,0.79,Low
20010120,1,7,0.58,0.2,0.7,-11.6,-13.2,-10,0.75,Low
20010121,1,6,0.56,0.06,0,-13.2,-15,-11.3,0.98,High
20010122,1,5,0.57,0.02,0,-11,-15.3,-6.7,0.93,Mid
20010123,1,6,1.02,0.05,5.6,-8.7,-10.6,-6.7,0.9,Mid
20010124,1,7,0.59,0.59,0,-8.1,-10.2,-5.9,0.97,High
20010125,1,8,0.48,0.18,0,-7.2,-8.2,-6.2,0.97,High
20010126,1,6,0.58,1,0,-9,-11.6,-6.3,0.97,High
20010127,1,8,0.56,1.64,0,-13,-15.3,-10.7,0.96,Mid
20010128,1,6,1.17,0,5.5,-13.3,-15.6,-11,0.79,Low
20010129,1,5,0.97,0.21,0,-12.8,-14.4,-11.1,0.61,Low
20010130,1,8,0.76,0.91,3.6,-16.3,-18.4,-14.1,0.92,Mid
20010131,1,8,0.98,1.06,0,-19.1,-20.2,-18,0.95,Mid
20010201,2,8,0.92,1.72,0,-20.7,-22.4,-19,0.91,Mid
20010202,2,6,1.14,0.38,0,-22.1,-23.2,-21,0.9,Mid
20010203,2,8,0.92,5.95,0,-17.1,-21.6,-12.6,0.9,Mid
20010204,2,6,1.04,0.24,3.1,-10,-13.2,-6.8,0.91,Mid
20010205,2,6,0.9,0,0,-9.7,-10.5,-8.8,0.9,Mid
20010206,2,7,1.1,0,4.3,-7.9,-10.8,-5,0.85,Low
20010207,2,6,1.26,0.06,3.7,-6.2,-7,-5.4,0.86,Low
20010208,2,8,0.46,1.53,0,-8.2,-9.4,-7,0.92,Mid
20010209,2,8,0.85,0.42,0.2,-9,-10.6,-7.3,0.94,Mid
20010210,2,6,1.17,0.04,2,-9,-11.2,-6.7,0.91,Mid
20010211,2,1,1.66,0,10,-8.8,-12.2,-5.3,0.36,Low
20010212,2,5,1.48,0,6.4,-3.9,-6.7,-1,0.43,Low
20010213,2,7,1.1,0.48,0.8,-5.2,-7.4,-3,0.69,Low
20010214,2,1,1.74,0,11.5,-9.4,-13.8,-5,0.24,Low
20010215,2,1,1.77,0,11.4,-6.2,-8.4,-4,0.65,Low
20010216,2,0,1.8,0,10.4,-5.1,-6.3,-3.8,0.68,Low
20010217,2,7,0.75,0.36,0,-8.1,-10.5,-5.7,0.97,High
20010218,2,2,1.78,0,8,-11.1,-11.9,-10.3,0.68,Low
20010219,2,3,1.72,0.14,9.9,-14,-16.6,-11.3,0.47,Low
20010220,2,8,0.72,1.46,0,-15,-17.4,-12.5,0.98,High
20010221,2,6,1.64,1.64,4.4,-14,-17.4,-10.5,0.97,High
20010222,2,8,0.64,4.27,0,-12.5,-14,-11,0.97,High
20010223,2,8,1.03,1.67,0,-13.4,-15.4,-11.4,0.97,High
20010224,2,5,1.65,0.27,6.1,-17.7,-20.4,-15,0.95,Mid
20010225,2,5,1.78,0.31,4,-20.3,-22.9,-17.6,0.9,Mid
20010226,2,8,1.22,0.33,0,-22.1,-24.2,-19.9,0.9,Mid
20010227,2,3,2.01,0,9.9,-20.6,-22.8,-18.4,0.85,Low
20010228,2,7,1.19,1.14,0,-16.6,-19.5,-13.7,0.92,Mid
20010301,3,5,1.64,0.37,3.3,-15.7,-18,-13.4,0.9,Mid
20010302,3,6,1.73,2.13,7.1,-16.6,-18.4,-14.8,0.92,Mid
20010303,3,8,1.16,0.26,0,-10.3,-15.7,-4.9,0.98,High
20010304,3,8,1.03,1.19,0,-6.7,-8,-5.4,0.97,High
20010305,3,5,2.09,0.05,7.8,-9.4,-12.4,-6.4,0.9,Mid
20010306,3,1,2.16,0,11,-10.8,-12.8,-8.7,0.47,Low
20010307,3,4,1.78,0,3.1,-6,-9.1,-2.8,0.48,Low
20010308,3,7,1.48,0.5,0,-4,-5.3,-2.7,0.95,Mid
20010309,3,8,1.11,1.35,0,-6.1,-8.5,-3.6,0.98,High
20010310,3,5,1.78,0.17,3.2,-8.7,-9.8,-7.5,0.96,Mid
20010311,3,5,1.51,0.2,3.7,-6.5,-8.6,-4.3,0.96,Mid
20010312,3,5,2.18,0.85,9.8,-6,-8.5,-3.4,0.94,Mid
20010313,3,7,1,3.56,0,-8.9,-12.8,-4.9,0.96,Mid
20010314,3,6,1.96,0.54,3.7,-11.2,-13,-9.4,0.96,Mid
20010315,3,4,2.07,0.4,5.1,-9,-12,-6,0.96,Mid
20010316,3,3,2.62,0,10.4,-5.6,-7.2,-4,0.92,Mid
20010317,3,8,1.02,0.82,0,-6.4,-7.7,-5,0.97,High
20010318,3,6,1.73,0.05,4,-7.2,-9.4,-5,0.95,Mid
20010319,3,8,1.76,0.21,0.4,-7.2,-9.2,-5.2,0.97,High
20010320,3,6,1.7,1.05,3.6,-9.6,-12.6,-6.5,0.94,Mid
20010321,3,7,1.28,0.61,0,-5.8,-7.3,-4.2,0.95,Mid
20010322,3,8,1.64,2.21,3.4,-5.9,-6.7,-5,0.97,High
20010323,3,5,2.2,0,6.9,-6,-8.6,-3.4,0.92,Mid
20010324,3,6,2.32,0,6.4,-3.2,-5.2,-1.1,0.87,Mid
20010325,3,6,1.17,1.83,1.4,-5.3,-7.6,-2.9,0.94,Mid
20010326,3,7,2.3,0.59,3.9,-6.5,-9.1,-3.8,0.92,Mid
20010327,3,8,2.06,0.63,0,-9.4,-10.7,-8.1,0.93,Mid
20010328,3,6,2.3,0.05,7.2,-9.9,-12.4,-7.4,0.85,Low
20010329,3,8,1.54,0.84,0,-8.4,-9.7,-7.1,0.94,Mid
20010330,3,8,1.87,1.36,0,-8.7,-9.9,-7.4,0.93,Mid
20010331,3,8,2.34,0.16,0,-9,-10.1,-7.8,0.93,Mid
20010401,4,1,2.9,0,12.4,-9.9,-13,-6.7,0.52,Low
20010402,4,2,2.88,0,12.5,-3.3,-7.7,1.2,0.41,Low
20010403,4,5,2.86,0,12.3,-1.8,-4,0.5,0.45,Low
20010404,4,4,2.56,1.05,8.5,-4.5,-7.2,-1.8,0.78,Low
20010405,4,8,1.94,1.45,0,-10.2,-14.1,-6.3,0.96,Mid
20010406,4,6,2.78,0.14,6.3,-10.5,-14.2,-6.8,0.93,Mid
20010407,4,8,1.29,1.42,0,-8,-9,-6.9,0.96,Mid
20010408,4,8,1.95,2.22,0,-9.4,-11.7,-7,0.96,Mid
20010409,4,8,2.39,0.42,2.3,-10.8,-12,-9.6,0.96,Mid
20010410,4,7,2.33,2.51,1.5,-7.6,-11.6,-3.5,0.93,Mid
20010411,4,8,1.84,3.9,0,-7.4,-10.5,-4.3,0.95,Mid
20010412,4,8,2.14,2.7,0,-8.6,-10.2,-6.9,0.96,Mid
20010413,4,8,1.97,2.46,0,-13.7,-17.6,-9.8,0.97,High
20010414,4,7,2.25,1.08,2.7,-19.6,-21.8,-17.4,0.9,Mid
20010415,4,7,2.01,0.76,0,-14.6,-20.4,-8.8,0.9,Mid
20010416,4,7,2.4,1.23,1.6,-9,-13,-5,0.92,Mid
20010417,4,8,2.65,0.96,0,-11.4,-13.1,-9.6,0.95,Mid
20010418,4,6,2.6,0.72,5.1,-11.9,-15,-8.8,0.94,Mid
20010419,4,8,1.87,1.93,0,-8.3,-10.2,-6.4,0.96,Mid
20010420,4,8,1.79,2.66,0,-8.9,-11.3,-6.5,0.96,Mid
20010421,4,8,2.51,0.66,3,-10.8,-15.1,-6.5,0.92,Mid
20010422,4,8,3.03,0.56,0,-12.7,-15.2,-10.2,0.96,Mid
20010423,4,4,3.58,0,12.3,-10.3,-13.5,-7,0.9,Mid
20010424,4,2,3.42,0,12.4,-8.1,-12.2,-4,0.76,Low
20010425,4,7,2.58,0.86,4.4,-3.1,-4.5,-1.7,0.92,Mid
20010426,4,6,2.93,0.78,6.6,-6.6,-10.5,-2.6,0.92,Mid
20010427,4,5,3.06,0,10.3,-8.1,-11.5,-4.6,0.81,Low
20010428,4,6,2.57,0,5.2,-5.4,-8,-2.8,0.94,Mid
20010429,4,6,2.67,0,7,-3.6,-5.6,-1.5,0.92,Mid
20010430,4,4,3.01,0,8.1,-4.4,-7,-1.7,0.85,Low
20010501,5,4,3.46,0,10.6,-1.2,-3.3,1,0.82,Low
20010502,5,2,3.27,0,11.5,-0.8,-2.8,1.2,0.72,Low
20010503,5,8,2.02,0,0,-0.7,-2.1,0.7,0.94,Mid
20010504,5,8,2.48,0.26,3.6,-0.7,-4,2.7,0.98,High
20010505,5,8,1.85,0.12,0,-2.7,-4,-1.3,0.96,Mid
20010506,5,8,2.02,0.7,0,-2.1,-3.6,-0.6,0.97,High
20010507,5,8,2.22,0.48,0,-2.5,-4,-1,0.96,Mid
20010508,5,8,2.09,0.99,0,-2.7,-3.9,-1.4,0.98,High
20010509,5,4,3.77,0,12.4,-1.5,-3.4,0.4,0.93,Mid
20010510,5,5,3.26,0.19,7.2,-1.7,-3.4,0,0.92,Mid
20010511,5,7,2.17,0.27,2.5,-3.7,-5,-2.4,0.95,Mid
20010512,5,7,2.9,0,7.1,-3.9,-5,-2.8,0.96,Mid
20010513,5,3,3.82,0,14.4,-4.3,-7.9,-0.6,0.61,Low
20010514,5,6,2.96,0.04,8.3,-1,-2.8,0.8,0.95,Mid
20010515,5,7,1.62,0.28,0,-2.2,-3.4,-0.9,0.98,High
20010516,5,6,2.27,0,2.5,-2.2,-4.2,-0.2,0.96,Mid
20010517,5,7,1.98,0.47,0,-0.8,-2.2,0.7,0.94,Mid
20010518,5,8,1.46,2.12,0,-3.8,-7.8,0.2,0.96,Mid
20010519,5,2,4.04,0,13,-6.4,-9.6,-3.2,0.8,Low
20010520,5,3,3.63,0,12.9,-2.2,-5.4,1.1,0.69,Low
20010521,5,6,1.92,0,0.5,-0.3,-2.7,2.2,0.68,Low
20010522,5,6,2.53,0.19,4.3,1.4,-1.4,4.2,0.89,Mid
20010523,5,2,4.04,0,13.4,0.3,-1.5,2,0.93,Mid
20010524,5,6,3.05,2.01,9.9,0.8,-0.9,2.5,0.93,Mid
20010525,5,8,1.6,0.29,0,-0.4,-2,1.3,0.97,High
20010526,5,6,2.48,0,5.8,-1.6,-3,-0.1,0.96,Mid
20010527,5,6,2.1,0.17,5.4,-0.9,-2.9,1.2,0.93,Mid
20010528,5,6,2.87,0.02,4.9,2.3,-0.1,4.6,0.89,Mid
20010529,5,5,2.94,0,11.7,3.1,0.8,5.4,0.8,Low
20010530,5,5,3.54,0.1,11.7,4.1,2,6.2,0.79,Low
20010531,5,6,2.25,0.94,4.4,1.8,-0.2,3.8,0.97,High
20010601,6,8,2.47,1.45,0,-3.5,-7,0,0.97,High
20010602,6,7,2.46,0.87,3.3,-5.8,-8.8,-2.8,0.95,Mid
20010603,6,8,1.64,2.22,0,-6.8,-10.6,-3,0.92,Mid
20010604,6,7,3.38,0.18,3.9,-8.9,-11.6,-6.2,0.93,Mid
20010605,6,3,4.11,0.02,12.4,-5,-8.2,-1.7,0.74,Low
20010606,6,8,1.73,1.88,0,-2.5,-4.8,-0.1,0.96,Mid
20010607,6,7,3.16,0,8.5,-2,-4.8,0.8,0.95,Mid
20010608,6,7,1.92,0.26,1.2,-0.3,-2.2,1.6,0.95,Mid
20010609,6,8,0.69,0.47,0,0.3,-0.4,1,0.98,High
20010610,6,8,0.55,2.23,0,0.3,-0.4,0.9,0.98,High
20010611,6,7,1.99,1.54,0.3,-3.2,-7.2,0.9,0.95,Mid
20010612,6,3,4.24,0,14.8,-4.1,-9.6,1.4,0.65,Low
20010613,6,6,3.21,0.4,9,0.1,-2,2.2,0.78,Low
20010614,6,7,2.34,0.1,1.7,-0.8,-2.6,1.1,0.97,High
20010615,6,3,1.92,0,14,0.7,-2.3,3.7,0.75,Low
20010616,6,8,1.92,2.17,0,1.7,0.4,3,0.97,High
20010617,6,8,1.92,1.33,1.9,-1.2,-3.8,1.5,0.96,Mid
20010618,6,8,1.92,1.79,0,-3.5,-4.3,-2.6,0.96,Mid
20010619,6,8,1.92,0.37,0,-4.4,-4.9,-3.9,0.96,Mid
20010620,6,8,1.92,0,0,-4.8,-6.5,-3,0.96,Mid
20010621,6,3,3.93,0,13.1,-2.9,-6.5,0.8,0.82,Low
20010622,6,6,2.81,0,9.8,0.3,-1.4,2,0.94,Mid
20010623,6,2,1.92,0,13.7,-0.4,-2.9,2.2,0.73,Low
20010624,6,2,4.08,0,13.8,1.2,-1.8,4.2,0.73,Low
20010625,6,3,2.23,0,13.3,2.3,0,4.6,0.91,Mid
20010626,6,3,4.35,0,15.3,4.7,2,7.4,0.69,Low
20010627,6,4,4.35,0.23,13.7,7.1,4,10.2,0.56,Low
20010628,6,7,2.42,1.44,2.3,4.5,1.2,7.8,0.9,Mid
20010629,6,8,2.23,0.28,3.2,2.4,0.6,4.2,1,High
20010630,6,4,3.63,0.59,12.3,3.5,0.6,6.3,0.89,Mid
20010701,7,8,2.28,0.39,0,-1,-1.8,4.1,0.99,High
20010702,7,8,2.49,0,0,-1.4,-2.8,0,0.99,High
20010703,7,4,2.99,0,9.7,-1.1,-3.2,1,0.98,High
20010704,7,4,2.3,0,12.1,1.7,-1,4.4,0.88,Mid
20010705,7,3,1.96,0,14.9,5.5,1.6,9.3,0.68,Low
20010706,7,2,1.99,0,13.4,6.7,3.5,9.9,0.75,Low
20010707,7,5,1.6,0.7,5.8,6,3.4,8.6,0.92,Mid
20010708,7,6,2.45,1.43,5.9,1.6,-1.3,4.4,0.86,Low
20010709,7,8,2.26,0.08,6.5,1.3,-1.3,3.9,0.93,Mid
20010710,7,6,1.47,0.14,8.5,3.8,0.7,6.8,0.88,Mid
20010711,7,7,2.64,1.34,6.7,4.1,2,6.2,0.9,Mid
20010712,7,8,0.93,0.1,0.7,1.4,-0.5,3.2,0.98,High
20010713,7,5,1.68,0.5,5.8,4,2.3,5.6,0.88,Mid
20010714,7,5,2.2,0,4.9,3.8,1.8,5.8,0.89,Mid
20010715,7,6,3.9,0.77,0.8,4.2,2.5,5.8,0.93,Mid
20010716,7,8,3.49,1.27,0,2,1.6,4.3,0.98,High
20010717,7,8,1.58,0.05,0,0.5,-1,2,0.98,High
20010718,7,6,1.36,0.71,4.2,0.6,-1,2.2,0.92,Mid
20010719,7,8,2.88,1.18,0,0.7,-0.6,2,0.97,High
20010720,7,8,3.14,2.24,0,-1.2,-3.2,0.8,0.99,High
20010721,7,8,2.75,0.21,1.1,-2.1,-3.8,-0.3,0.97,High
20010722,7,2,3.17,0,14.4,-1.6,-5.4,2.2,0.84,Low
20010723,7,4,1.53,0,11.4,2,0,3.9,0.92,Mid
20010724,7,8,3.61,0,0.5,2.1,0.8,3.3,0.99,High
20010725,7,8,1.61,0,0,1.7,0.5,2.8,0.99,High
20010726,7,4,2.95,0,8.9,2.6,0.4,4.8,0.91,Mid
20010727,7,4,3.25,0,11.8,4.7,2.2,7.1,0.92,Mid
20010728,7,3,3.02,0,10.4,6.4,3.3,9.4,0.77,Low
20010729,7,5,3.52,0.44,11.3,5.3,3.2,6,0.78,Low
20010730,7,6,1.94,0,5.7,3.7,2.6,4.8,0.92,Mid
20010731,7,1,4.03,0,14.5,6.4,3.6,9.2,0.63,Low
20010801,8,5,3.1,0,12.3,6.4,4.4,8.9,0.87,Mid
20010802,8,4,3.06,0,13,8.4,4.6,12.4,0.91,Mid
20010803,8,5,2.29,0,5.7,8.3,6,11.2,0.84,Low
20010804,8,7,0.79,1.4,0.5,5.6,4.7,8.3,0.92,Mid
20010805,8,8,0.54,0.9,0,2.6,1.1,5.6,0.97,High
20010806,8,7,2.18,0,1.1,1.8,-0.8,4.3,0.9,Mid
20010807,8,7,1.5,0,3.3,3.2,0.8,5.4,0.86,Low
20010808,8,6,1.32,1.2,4.3,13.8,2.6,5,0.87,Mid
20010809,8,8,1.22,0.4,0,3.7,2.5,5,0.96,Mid
20010810,8,8,0.49,2,0,3.3,-1.4,4.4,0.98,High
20010811,8,8,1.68,0,0,-2.6,-3.8,-0.1,0.96,Mid
20010812,8,2,3.42,0,12.9,-1.1,-5.3,3,0.7,Low
20010813,8,5,3.01,0,11.6,2.8,-0.5,6,0.55,Low
20010814,8,1,3.24,0,13.9,7.1,2,12.2,0.65,Low
20010815,8,3,2.82,0,11.6,8.9,7,10.7,0.72,Low
20010816,8,4,2.17,0.36,9.5,8.3,5,11.6,0.89,Mid
20010817,8,7,1.98,0.3,5.3,7.8,4.8,10.4,0.85,Low
20010818,8,7,2.13,0,7.6,6.4,4.2,8.6,0.91,Mid
20010819,8,6,1.7,0.05,2.5,0.8,3,9.2,0.82,Low
20010820,8,7,1.4,0.7,1.8,5.7,3,7.4,0.99,High
20010821,8,8,0.95,0.8,0,2,0.3,3.5,1,High
20010822,8,8,1.98,0.1,3.4,-0.7,1.7,4.1,0.97,High
20010823,8,4,2.99,0,11.2,2.6,1.9,4.3,0.93,Mid
20010824,8,3,3.05,0,13.2,4.1,2.8,5.9,0.77,Low
20010825,8,1,3.46,0,13.7,5.8,5,7.4,0.62,Low
20010826,8,2,3.28,0,13.5,6.5,6.4,8.3,0.71,Low
20010827,8,5,2.71,0.05,11.7,7,5.8,8.8,0.83,Low
20010828,8,5,2.45,0,12,6.1,4.4,8.6,0.82,Low
20010829,8,2,3.34,0,13.1,5.9,4.8,8.2,0.52,Low
20010830,8,7,1.88,1,4.8,5.8,4.4,8,0.86,Low
20010831,8,8,0.8,3.1,0,2.4,-0.6,4.4,0.96,Mid
20010901,9,8,1.47,0.2,1.4,-3.1,-4.8,-0.6,0.97,High
20010902,9,8,1.44,0.4,0,-1.4,-2.5,-0.4,0.98,High
20010903,9,3,2.85,0,12.5,-1.9,-5.8,1.8,0.83,Low
20010904,9,8,0.6,2.1,0,-0.1,-3.2,1.6,0.96,Mid
20010905,9,8,1.56,1.7,0,-4.6,-5.8,-3,0.96,Mid
20010906,9,8,1.81,0.6,0,-4.1,-6,-2.5,0.96,Mid
20010907,9,8,1.97,1.3,2,-3.1,-5.6,1,0.97,High
20010908,9,8,1.46,2,1.9,-1.8,-3.7,-0.2,0.97,High
20010909,9,6,2.14,0.2,6,-5.7,-7.9,-1.3,0.95,Mid
20010910,9,7,1.76,1.1,2,-8.1,-10.5,-6,0.89,Mid
20010911,9,8,2.09,0.8,0,-6,-8.2,-4,0.93,Mid
20010912,9,8,1.49,0.9,0.6,-7.4,-10.9,-4,0.95,Mid
20010913,9,7,1.11,0.55,0.5,-3.3,-5,-1.8,0.94,Mid
20010914,9,8,0.76,2,0,-2.3,-6.6,-1.5,0.95,Mid
20010915,9,7,1.96,0.3,0,-5.8,-7,-4.8,0.9,Mid
20010916,9,8,1.28,1.6,0,-5.5,-6.8,-4.3,0.9,Mid
20010917,9,8,1.66,0.7,0,-7.3,-8.4,-6,0.91,Mid
20010918,9,7,1.69,0.6,2.9,-7,-9.2,-5,0.92,Mid
20010919,9,8,1.55,0.3,0,-6.6,-7.8,-5.6,0.92,Mid
20010920,9,3,2.33,0,9.8,-4.5,-7.6,-1.7,0.93,Mid
20010921,9,4,1.64,0,3.8,-2.6,-4.6,-0.8,0.89,Mid
20010922,9,7,1.14,0.04,0,-3,-4,-2,0.95,Mid
20010923,9,8,0.8,1.2,0,-1.6,-3.4,0,0.96,Mid
20010924,9,8,0.98,0.2,0,-0.1,-1.2,-0.2,0.97,High
20010925,9,7,0.92,1.9,0,-0.4,-4,0.4,0.96,Mid
20010926,9,8,1.33,0.24,0,-4.7,-6.2,-3.4,0.96,Mid
20010927,9,4,1.53,0,1.5,-3.4,-6,-0.7,0.93,Mid
20010928,9,1,2.26,0,11.4,-2,-4,-0.2,0.76,Low
20010929,9,4,1.92,0,8.3,0,-1.6,1.6,0.76,Low
20010930,9,7,1.04,1.09,0.7,0.3,-1,1.4,0.94,Mid
20011001,10,4,1.66,0,7.2,0.7,-2,3.7,0.6,Low
20011002,10,2,2.12,0,11.5,4.6,3.2,6,0.71,Low
20011003,10,0,2.13,0,11.1,5.4,2.5,6.2,0.66,Low
20011004,10,6,0.85,0.5,2.2,1.2,-3.4,2.8,0.88,Mid
20011005,10,5,1.68,0,7.7,0.4,-3.3,2.7,0.45,Low
20011006,10,4,1.85,0,7.4,0.8,-0.8,2.4,0.7,Low
20011007,10,7,0.93,0.14,2.1,1,-0.6,2.6,0.98,High
20011008,10,8,1.07,0,1.7,0.4,-0.7,1.7,0.97,High
20011009,10,7,1.64,0,6.9,-0.3,-2,1.2,0.93,Mid
20011010,10,4,1.12,0.1,3.2,0.5,-0.6,1.4,0.79,Low
20011011,10,5,1.9,0.3,10.4,1.8,-0.2,3.7,0.39,Low
20011012,10,1,2.14,0,10.7,3.2,1.4,4.8,0.38,Low
20011013,10,1,2.11,0.1,10.7,4.2,2.6,5.5,0.45,Low
20011014,10,1,2.08,0,10.4,4.8,3,6.5,0.62,Low
20011015,10,3,2.05,0,10.6,1.6,2,5.2,0.61,Low
20011016,10,5,1.26,0,3.8,-0.4,-1.5,2.4,0.96,Mid
20011017,10,2,1.76,0,11.2,1.1,-0.8,2.9,0.76,Low
20011018,10,1,1.71,0,10.3,1.8,0,3,0.71,Low
20011019,10,0,1.65,0,10.3,1.3,-1,3.4,0.74,Low
20011020,10,2,1.64,0.1,8.8,2.4,0,4.2,0.73,Low
20011021,10,8,0.62,1.9,0,-0.6,-3.1,0.3,0.98,High
20011022,10,4,0.97,0.02,2.9,-4.5,-6.2,-3,0.94,Mid
20011023,10,3,1.41,0.1,7.9,-2.9,-5.4,-0.4,0.56,Low
20011024,10,8,0.86,1.6,0.1,-4.2,-5.3,-1,0.97,High
20011025,10,5,0.8,1.22,0.9,-5.4,-7,-3.2,0.96,Mid
20011026,10,1,1.55,0,10.1,-6.2,-8.4,-4.2,0.84,Low
20011027,10,2,1.48,0,9.8,-3.4,-6,-1.1,0.65,Low
20011028,10,5,1.26,0.1,5.6,-1.9,-3.1,-1,0.86,Low
20011029,10,7,1.18,0.06,5.3,-3.1,-4.6,-1.8,0.92,Mid
20011030,10,6,0.52,0.61,0.7,-1.5,-3.1,0.2,0.76,Low
20011031,10,5,1.35,0.3,9.3,-0.2,-1.6,1,0.62,Low
20011101,11,7,0.95,1.19,2.1,-9.5,-12.5,0,0.93,Mid
20011102,11,2,1.2,0.71,8.1,-10.6,-12.4,-9,0.86,Low
20011103,11,1,1.31,0.15,10.1,-4.4,-9.4,0.4,0.78,Low
20011104,11,2,1.29,0.03,10.4,0.7,-1.4,2.8,0.43,Low
20011105,11,6,1.19,0.1,7.7,-2.2,-5,0.7,0.83,Low
20011106,11,6,1.06,0.1,0.8,-5.1,-6.8,-3.8,0.8,Low
20011107,11,6,0.78,0.4,0,-7.5,-8.7,-6.4,0.86,Low
20011108,11,8,0.55,1.04,0.1,-6.9,-8,-6.4,0.96,Mid
20011109,11,8,0.55,0.8,0,-15.4,-18,-7.6,0.9,Mid
20011110,11,3,1.27,0,10.3,-13.7,-18,-8.8,0.9,Mid
20011111,11,5,0.83,0.1,0,-5.9,-9.6,-2.4,0.96,Mid
20011112,11,8,0.66,0.25,0,-2.9,-4.8,-2.3,0.94,Mid
20011113,11,7,0.69,0,0,-9.9,-12,-4.4,0.95,Mid
20011114,11,8,1.02,0,0,-15.6,-19,-11.7,0.89,Mid
20011115,11,0,1.04,0,9.4,-13.5,-19.2,-8,0.66,Low
20011116,11,0,1.12,0,9.5,-6,-9,-3.2,0.46,Low
20011117,11,0,1.1,0,9.4,-3,-4.2,-2,0.46,Low
20011118,11,2,1.05,0,8.8,-4.8,-7.9,-3.2,0.6,Low
20011119,11,4,1.22,0,8.6,-8.1,-12.7,-7.8,0.79,Low
20011120,11,0,1.24,0,9.2,-11.3,-12.8,-9.8,0.72,Low
20011121,11,1,1.22,0,9.3,-7.9,-10.6,-6,0.48,Low
20011122,11,4,1.1,1,6.8,-8.1,-9.6,-6.9,0.57,Low
20011123,11,8,0.55,1.8,0,-19.9,-21.4,-9.2,0.9,Mid
20011124,11,8,0.53,1,0,-18.7,-22,-15.7,0.9,Mid
20011125,11,8,0.53,2.2,0,-12.7,-16.5,-11.2,0.9,Mid
20011126,11,7,0.52,1.8,0,-9.7,-12,-7.6,0.94,Mid
20011127,11,6,0.59,0.42,0,-8.5,-9.2,-7.8,0.92,Mid
20011128,11,7,0.91,1.19,5,-11.4,-12.8,-9,0.92,Mid
20011129,11,7,0.65,1.3,0,-12.8,-15.2,-10.9,0.97,High
20011130,11,8,0.84,1.5,0,-9.4,-11.4,-7.3,0.98,High
20011201,12,8,0.63,2.31,1,-6.6,-7.3,-5.8,0.99,High
20011202,12,4,1.01,0,5.2,-7.2,-10.8,-5.8,0.73,Low
20011203,12,1,0.93,0.05,8.7,-8.6,-10,-7.5,0.6,Low
20011204,12,6,0.69,1.1,3.1,-7.8,-9.9,-5.8,0.97,High
20011205,12,7,0.67,1.22,0.2,-9.1,-10.2,-7.4,0.97,High
20011206,12,8,0.31,4.2,0,-8.6,-11.6,-7.6,0.97,High
20011207,12,8,0.56,0.7,0,-13.7,-15.8,-11.4,0.94,Mid
20011208,12,0,0.94,0.13,8.1,-15,-16.6,-13.8,0.75,Low
20011209,12,0,0.92,0.2,8.8,-16.4,-17.5,-13.8,0.77,Low
20011210,12,3,0.87,0.2,8.6,-14.3,-17.2,-11.6,0.72,Low
20011211,12,8,0.58,1.12,0,-11.9,-14.3,-10,0.97,High
20011212,12,8,0.54,0.41,0,-14.4,-16.8,-12.6,0.95,Mid
20011213,12,8,0.39,0.6,0,-19.7,-28.6,-16.4,0.91,Mid
20011214,12,1,0.91,0.2,4.7,-20,-28.7,-16.2,0.9,Mid
20011215,12,0,0.86,0,8.6,-15.8,-17.6,-14.5,0.81,Low
